P,S,Q,PF
202.56,204.747,29.8401,0.989323
202.744,204.907,29.6906,0.989447
202.447,204.608,29.6613,0.989437
202.468,204.606,29.5022,0.98955
202.581,204.709,29.4413,0.989604
202.728,204.853,29.4333,0.989624
202.515,204.654,29.5107,0.989549
202.434,204.538,29.2586,0.989716
202.515,204.626,29.3178,0.989683
202.604,204.709,29.2838,0.989715
202.594,204.719,29.4149,0.989624
202.504,204.613,29.3035,0.989692
202.444,204.554,29.3031,0.989686
202.433,204.562,29.4341,0.989594
202.505,204.647,29.5317,0.989533
202.277,204.404,29.4129,0.989593
202.199,204.32,29.3597,0.989622
202.566,204.658,29.1903,0.989776
202.645,204.714,29.0325,0.989892
202.475,204.573,29.2184,0.989748
202.668,204.787,29.382,0.989654
202.608,204.694,29.1479,0.98981
202.345,204.433,29.1454,0.989785
202.308,204.375,28.9916,0.989888
202.228,204.32,29.1643,0.98976
202.154,204.183,28.7171,0.99006
202.191,204.241,28.8646,0.989963
202.042,204.104,28.9419,0.989895
201.903,203.95,28.8225,0.989964
201.943,204.009,28.9576,0.989875
202.225,204.275,28.8659,0.989965
202.212,204.262,28.8678,0.989963
202.346,204.4,28.9068,0.989949
202.325,204.369,28.834,0.989997
202.295,204.345,28.8772,0.989965
202.28,204.304,28.6883,0.990092
202.358,204.399,28.8107,0.990016
202.326,204.404,29.0702,0.989835
202.358,204.401,28.8238,0.990007
202.193,204.238,28.8271,0.989989
201.804,203.818,28.5847,0.990117
201.596,203.583,28.3775,0.990238
201.449,203.475,28.6375,0.990046
201.163,203.167,28.4654,0.990136
201.246,203.23,28.3293,0.990237
201.239,203.242,28.464,0.990144
201.216,203.228,28.5235,0.990102
201.368,203.375,28.5012,0.990132
201.133,203.134,28.4411,0.99015
201.707,203.766,28.8966,0.989893
201.903,203.943,28.7755,0.989996
201.472,203.486,28.5582,0.990103
201.542,203.538,28.4374,0.990192
200.937,202.923,28.3235,0.990211
200.846,202.822,28.2373,0.990261
200.834,202.796,28.1459,0.990322
200.66,202.63,28.184,0.99028
200.064,202.021,28.0484,0.990315
200.18,202.153,28.1695,0.990244
200.511,202.472,28.1136,0.990313
200.791,202.77,28.2624,0.990239
200.759,202.715,28.0918,0.990352
200.507,202.446,27.9522,0.990422
200.355,202.327,28.179,0.990254
200.418,202.38,28.1137,0.990304
200.301,202.232,27.8835,0.990449
200.163,202.123,28.0741,0.990307
200.155,202.07,27.7574,0.99052
199.78,201.724,27.9385,0.990363
199.313,201.208,27.5485,0.990583
199.32,201.237,27.7092,0.990475
199.508,201.437,27.8149,0.990421
199.278,201.211,27.825,0.990392
199.437,201.352,27.7032,0.99049
199.432,201.379,27.9344,0.990332
199.348,201.316,28.0809,0.990224
199.544,201.477,27.8396,0.990407
199.466,201.359,27.544,0.9906
199.395,201.274,27.4387,0.990664
199.557,201.438,27.4614,0.990664
199.359,201.241,27.4582,0.990648
199.379,201.273,27.549,0.990589
199.402,201.297,27.5526,0.990588
199.383,201.285,27.6065,0.99055
199.328,201.212,27.4665,0.990639
199.157,201.059,27.5913,0.990539
199.116,201,27.4562,0.990627
198.964,200.845,27.4198,0.990637
198.88,200.756,27.3816,0.990655
198.728,200.585,27.2256,0.990746
198.733,200.603,27.3247,0.99068
198.882,200.777,27.5162,0.990564
198.927,200.79,27.2913,0.99072
