P,S,Q,PF
242.178,260.682,96.4635,0.929015
242.365,260.834,96.4027,0.929193
242.624,261.179,96.6848,0.928958
242.491,260.827,96.0675,0.9297
242.109,260.574,96.3423,0.929139
242.22,260.811,96.7049,0.928719
242.029,260.559,96.5051,0.928882
242.45,260.895,96.3549,0.929301
242.404,260.97,96.6737,0.928856
242.382,261.086,97.0406,0.92836
243.44,262.138,97.2289,0.92867
243.434,262.145,97.2598,0.928627
243.137,261.874,97.2724,0.928454
243.192,261.825,97.005,0.928834
244.428,262.944,96.9243,0.929583
245.265,263.848,97.2656,0.929571
245.07,263.667,97.2672,0.929468
243.984,262.67,97.3012,0.92886
243.976,262.719,97.4534,0.928656
245.135,263.8,97.4653,0.929244
244.64,263.398,97.6229,0.928781
243.827,262.583,97.46,0.928569
245.028,263.632,97.2784,0.929432
244.725,263.21,96.8971,0.929772
244.125,262.73,97.1083,0.929186
244.263,262.829,97.03,0.92936
243.611,262.093,96.6777,0.929482
244.146,262.807,97.2623,0.928996
243.675,262.537,97.7164,0.928153
244.111,262.756,97.2128,0.929042
243.74,262.357,97.0688,0.929037
243.152,262.012,97.6075,0.92802
242.716,261.616,97.6309,0.927757
240.826,259.999,97.9932,0.926255
242.041,260.78,97.0681,0.928144
241.096,259.948,97.1899,0.927476
240.633,259.46,97.032,0.927438
240.229,259.188,97.3058,0.926853
240.41,259.645,98.0727,0.92592
239.865,259.009,97.7259,0.926088
240.171,259.293,97.7292,0.926251
239.542,258.753,97.839,0.925757
238.732,258.074,98.0254,0.925054
238.357,257.759,98.1098,0.924729
238.349,257.797,98.228,0.924563
237.571,257.214,98.5852,0.923632
236.837,256.568,98.6682,0.923096
235.403,255.166,98.4652,0.922546
233.782,253.925,99.1162,0.920672
231.971,252.116,98.7517,0.920097
232.309,252.588,99.162,0.919716
231.314,251.718,99.2772,0.91894
231.967,252.45,99.6123,0.918861
231.945,252.269,99.2021,0.919436
232.253,252.703,99.5853,0.919076
231.843,252.126,99.0781,0.919551
232.134,252.528,99.4188,0.919242
231.462,251.698,98.8815,0.919599
231.953,252.3,99.2625,0.919354
231.18,251.29,98.5033,0.91997
231.717,252.046,99.1677,0.919345
231.22,251.171,98.1025,0.920568
231.739,251.767,98.4049,0.920451
231.93,251.852,98.1743,0.920896
232.057,252.213,98.7981,0.920082
231.662,251.644,98.2726,0.920593
231.865,251.739,98.0376,0.921051
231.555,251.555,98.2968,0.920494
231.223,250.794,97.1264,0.921964
231.463,250.769,96.4879,0.923013
231.058,250.247,96.1031,0.923319
231.2,250.288,95.8689,0.923734
231.058,249.9,95.1963,0.924601
231.814,250.659,95.3518,0.92482
231.336,250.242,95.4169,0.924452
231.191,250.355,96.0642,0.923453
231.614,250.712,95.9754,0.923826
232.4,251.596,96.3878,0.923704
232.494,251.814,96.7317,0.923275
232.587,251.794,96.4558,0.923718
232.326,251.646,96.6988,0.923223
231.54,250.72,96.1739,0.923503
231.122,250.364,96.2526,0.923145
231.33,250.622,96.4263,0.923022
231.022,250.463,96.7486,0.922382
231.85,251.126,96.4874,0.923242
234.014,253.249,96.8133,0.924045
233.872,253.098,96.7579,0.92404
232.711,251.938,96.532,0.923683
232.562,251.915,96.8305,0.923176
230.964,249.956,95.5707,0.924018
230.788,250.143,96.4811,0.922623
231.161,250.464,96.4202,0.922931
231.791,251.338,97.1779,0.92223
231.414,250.768,96.6031,0.922821
231.37,250.727,96.602,0.922796
232.12,251.362,96.4545,0.923447
232.246,251.675,96.9644,0.922801
231.775,251.356,97.2635,0.922099
231.5,250.849,96.6081,0.922865
231.269,250.522,96.3118,0.923148
231.247,250.291,95.7632,0.923911
231.79,250.981,96.2541,0.923536
231.624,250.62,95.7113,0.924205
232.266,251.673,96.9124,0.922886
233.389,252.343,95.9498,0.924889
234.211,253.356,96.6151,0.924435
234.674,253.864,96.8251,0.924408
233.58,252.426,95.7036,0.925341
232.968,251.704,95.2927,0.925564
232.034,250.716,94.9688,0.925483
232.457,251.271,95.3973,0.925126
231.705,250.915,96.2857,0.923442
231.056,250.162,95.885,0.923627
231.129,250.502,96.5942,0.922665
230.974,250.236,96.2743,0.923027
231.003,250.435,96.723,0.922407
230.509,249.958,96.6693,0.922188
230.963,250.43,96.8054,0.922266
231.137,250.66,96.9842,0.922115
230.955,250.736,97.6128,0.921109
230.682,250.341,97.2444,0.921471
231.069,250.629,97.0672,0.921956
230.967,250.468,96.896,0.922139
231.044,250.455,96.6744,0.9225
231.237,250.364,95.9765,0.923604
230.972,250.318,96.4922,0.922717
231.322,250.403,95.8754,0.923796
231.136,250.279,95.9976,0.923515
230.752,249.992,96.1742,0.923038
231.258,250.245,95.6154,0.924126
232.395,251.604,96.422,0.923653
231.673,251.016,96.626,0.922942
231.324,250.797,96.8936,0.922355
