P,S,Q,PF
556.968,567.783,110.292,0.980952
556.999,567.981,111.15,0.980665
556.834,567.825,111.179,0.980644
556.42,567.353,110.842,0.98073
556.329,567.25,110.774,0.980747
556.149,567.08,110.805,0.980724
555.753,566.75,111.103,0.980597
556.343,567.333,111.125,0.98063
556.047,567.146,111.655,0.980429
556.364,567.477,111.756,0.980417
556.132,567.331,112.168,0.98026
555.711,566.819,111.662,0.980404
555.864,566.939,111.509,0.980467
555.599,566.658,111.405,0.980484
555.315,566.319,111.098,0.980569
555.388,566.507,111.69,0.980372
555.434,566.637,112.116,0.98023
555.966,567.232,112.489,0.980139
555.998,567.212,112.232,0.980229
555.056,566.304,112.308,0.980138
554.994,566.247,112.326,0.980127
555.204,566.425,112.187,0.98019
554.23,565.328,111.468,0.980368
554.196,565.275,111.365,0.980402
554.414,565.484,111.346,0.980423
554.232,565.333,111.481,0.980364
554.04,565.014,110.82,0.980577
553.245,563.805,108.614,0.981269
553.288,563.828,108.512,0.981306
552.833,563.282,107.993,0.981449
553.867,564.841,110.797,0.980573
553.71,564.566,110.18,0.980772
553.222,564.108,110.286,0.980703
553.143,564.117,110.729,0.980546
552.929,563.96,110.996,0.98044
552.818,563.901,111.248,0.980347
552.648,563.706,111.109,0.980382
552.633,563.757,111.438,0.980268
551.881,562.783,110.238,0.980628
551.446,562.135,109.101,0.980985
551.298,562.015,109.23,0.980931
551.209,561.876,108.963,0.981016
550.822,561.526,109.117,0.980938
550.616,561.273,108.854,0.981013
550.488,561.122,108.723,0.981049
550.578,561.343,109.407,0.980823
550.025,560.801,109.408,0.980785
549.836,560.719,109.94,0.98059
549.502,560.309,109.516,0.980712
549.184,559.885,108.94,0.980887
549.221,559.947,109.072,0.980845
549.394,560.228,109.647,0.98066
549.167,559.862,108.912,0.980896
549.474,560.01,108.118,0.981186
549.888,560.395,108.007,0.981251
549.098,559.662,108.225,0.981125
549.329,559.811,107.822,0.981277
549.235,559.771,108.096,0.981178
548.717,559.285,108.21,0.981104
548.947,559.585,108.595,0.980989
548.957,559.624,108.745,0.980939
549.35,560.037,108.885,0.980917
548.867,559.567,108.903,0.980879
548.952,559.557,108.424,0.981048
548.814,559.406,108.346,0.981065
549.033,559.795,109.238,0.980775
549.628,560.363,109.159,0.980843
