P,S,Q,PF
1936.59,1973.43,379.559,0.981329
1938.95,1978.58,394.031,0.979969
1938.44,1975.82,382.535,0.981079
1939.02,1975.68,378.844,0.981443
1933.22,1964.41,348.694,0.98412
1918.33,1944.21,316.144,0.986691
1861.19,1860.98,0,-1
1860.52,1860.34,0,-1
1859.69,1859.58,0,-1
1862,1862.96,59.9083,0.999483
2018.47,2135.98,698.701,0.944986
1629.13,1821.82,815.441,0.894235
51.7016,251.621,246.252,0.205474
5.04888,11.2647,10.0699,1.#QNAN
4.85618,10.8297,9.67984,1.#QNAN
11.9933,44.0578,42.3941,1.#QNAN
150.144,638.191,620.278,0.235265
132.755,492.706,474.485,0.26944
115.724,420.483,404.245,0.275216
114.336,417.315,401.347,0.273979
126.471,453.021,435.01,0.279172
127.904,460.886,442.783,0.277517
135.266,481.938,462.566,0.28067
135.114,480.463,461.074,0.281216
130.292,466.461,447.895,0.27932
145.26,509.766,488.631,0.284955
137.205,483.324,463.44,0.283878
143.091,504.761,484.054,0.283483
144.201,505.871,484.883,0.285055
457.883,926.905,805.913,0.493992
1847.26,1847.15,0,-1
1847.94,1847.8,0,-1
1847.39,1847.27,0,-1
1845.7,1845.56,0,-1
1845.77,1845.7,0,-1
1897.93,1927.42,335.875,0.984699
2065.35,2212.35,792.988,0.933554
1934.34,1967.37,358.993,0.983211
1935.56,1971.35,373.954,0.981843
1944.01,1986.56,408.979,0.978579
1949.91,1993.61,415.167,0.978076
1956.06,2001.8,425.473,0.977151
1965.52,2017.1,453.233,0.974429
1962.35,2010.6,437.831,0.976002
1961.56,2009.08,434.342,0.976351
1962.33,2011.16,440.503,0.975718
1960.34,2006.26,426.822,0.977108
1876.3,1884.22,172.619,0.995795
1860.85,1860.67,0,-1
1861.43,1861.33,0,-1
1857.87,1857.73,0,-1
1905.79,1933.24,324.65,0.985799
2089.17,2237.9,802.204,0.933544
1947.26,1979.02,353.151,0.983949
1952.59,1988.36,375.475,0.982009
1968.57,2015.79,433.755,0.976575
1967.85,2015.07,433.667,0.976567
1958.05,2000.57,410.274,0.978746
1959.61,2003.22,415.736,0.978228
1958.27,2002.55,418.783,0.977889
1967.77,2017.94,447.159,0.975139
1967.61,2018.24,449.215,0.974915
1964.4,2012.59,437.783,0.976055
1862.08,1869.74,168.984,0.995907
1840.16,1840.04,0,-1
1838.63,1838.43,0,-1
1839.94,1839.72,0,-1
1889.42,1918.22,331.11,0.98499
2050.41,2196.11,786.581,0.933656
1921.4,1953.04,350.137,0.983799
1922.58,1954.36,351.011,0.983739
1931.17,1969.32,385.782,0.980625
1936.38,1977.4,400.664,0.979257
1958.7,2013.81,467.886,0.972635
1940.9,1984.05,411.535,0.978252
1944.44,1989.74,422.135,0.977236
1944.51,1989.55,420.902,0.977366
1942.4,1985.65,412.195,0.978217
1941.53,1984.38,410.144,0.978407
1859.32,1865.13,147.054,0.996887
1846.42,1846.27,0,-1
1846.73,1846.52,0,-1
1845.91,1845.74,0,-1
1896.3,1924,325.302,0.985603
2058.89,2187.69,739.583,0.941123
1940.78,1973.39,357.278,0.983474
1952.47,1991.31,391.413,0.980492
1966.51,2014.87,438.776,0.976
1956,1997.06,402.836,0.979444
1969.27,2018.98,445.229,0.975382
1963.82,2010.55,430.981,0.976755
1968.61,2018.27,444.979,0.975393
1976.77,2035.32,484.673,0.971233
1966.15,2016.98,449.98,0.974797
1966.52,2021.17,466.829,0.972961
1859.05,1867.74,180.009,0.995345
1840.03,1839.84,0,-1
1844.16,1843.98,0,-1
1846.15,1845.93,0,-1
1899.45,1928.5,333.463,0.984937
2065.66,2203.19,766.217,0.937578
1944.65,1981.86,382.261,0.981222
1942.38,1981.87,393.681,0.980072
1952.44,1996.78,418.496,0.97779
1951.78,1997.62,425.481,0.977054
1953.73,1998.98,422.954,0.97736
1951.33,1995.31,416.61,0.977959
1957.81,2008.16,446.831,0.974931
1951.28,1997.16,425.619,0.977028
1951.69,1996.78,421.962,0.977417
1957.92,2006.79,440.195,0.975646
1860.15,1866.55,154.486,0.996569
1847.63,1847.45,0,-1
1849.26,1849.1,0,-1
1848.99,1848.85,0,-1
1907.9,1940.83,355.997,0.983034
2059.49,2186.1,733.164,0.942085
1946.85,1981.83,370.721,0.982349
1953.82,1993.08,393.627,0.980303
1969.71,2020.52,450.305,0.974849
1964.44,2011.26,431.446,0.976721
1970.07,2021.53,453.235,0.974542
1966.27,2015.55,442.957,0.975552
1968.71,2020.6,454.974,0.97432
1967.71,2017.61,445.976,0.975264
1974.22,2030.14,473.216,0.972454
1962.1,2010.64,439.165,0.975855
1860.18,1867.87,169.278,0.995885
1841.71,1841.48,0,-1
1839.72,1839.55,0,-1
1843.21,1843.02,0,-1
1905.32,1937.67,352.554,0.983308
2057.22,2191.1,754.167,0.938898
1943.47,1981.38,385.738,0.980866
1942.3,1980.24,385.778,0.98084
1953.83,1998.44,419.918,0.977675
1957.21,2006.55,442.202,0.975414
1958.24,2009.13,449.344,0.974669
1966.25,2022.46,473.518,0.972205
1958.1,2007.5,442.57,0.975396
1966.34,2018.99,458.07,0.973923
1957.79,2003.9,427.386,0.976992
1953.12,1998.21,422.108,0.977434
1859.86,1867.35,167.128,0.995987
1841.97,1841.75,0,-1
1842.2,1841.97,0,-1
1843.74,1843.57,0,-1
1903.62,1938.68,366.997,0.981919
2049.36,2178.79,739.754,0.940597
1444.04,1698.8,894.802,0.850036
71.2952,324.894,316.975,0.219441
4.84937,11.6022,10.5401,1.#QNAN
7.19181,11.4359,8.8914,1.#QNAN
33.7301,184.694,181.588,0.182627
199.388,724.938,696.979,0.275042
136.742,501.592,482.593,0.272616
133.995,491.54,472.924,0.272602
138.046,510.112,491.078,0.270618
137.277,509.374,490.527,0.269501
149.271,551.006,530.401,0.270907
142.875,529.433,509.79,0.269863
141.387,527.968,508.685,0.267795
153.986,569.926,548.729,0.270185
144.545,535.098,515.205,0.270129
144.984,544.63,524.977,0.266206
1203.57,1504.89,903.388,0.799773
1853.72,1853.61,0,-1
1857.23,1857.03,0,-1
1856.92,1856.77,0,-1
1857.25,1857.08,0,-1
1872.74,1877.71,136.531,0.997353
2075.76,2216.69,777.773,0.936423
1978.08,2027.56,445.209,0.975595
1970.97,2017.76,431.984,0.976814
1976.64,2027.05,449.247,0.975132
1976.45,2027.84,453.602,0.974661
1981.43,2037.64,475.33,0.972411
1980.77,2040.94,491.917,0.970519
1981.49,2035.59,466.174,0.973424
1961.91,2006.25,419.487,0.977897
1988.59,2050.89,501.672,0.969621
1985.33,2045.18,491.17,0.970733
1925.92,1961.7,372.953,0.981761
1857.02,1856.88,0,-1
1856.06,1855.8,0,-1
1854.87,1854.72,0,-1
1865.77,1869.92,124.503,0.997781
2109.89,2288.78,887.065,0.92184
1956.4,1997.48,403.006,0.979436
1946.97,1983.64,379.696,0.98151
1964.55,2011.48,431.96,0.97667
1970.03,2021.48,453.177,0.974548
1978.77,2035.96,479.177,0.971909
1981.28,2040.01,485.944,0.971214
1973.12,2027.49,466.39,0.973183
1981.42,2043.01,497.856,0.969854
1978.87,2040.28,496.84,0.969897
1975.11,2034.7,488.825,0.970713
1906.67,1935.24,331.325,0.985235
1844.65,1844.45,0,-1
1848.19,1848.04,0,-1
1850.98,1850.8,0,-1
1863.43,1867.44,122.294,0.997853
2078.28,2229,805.722,0.932382
1974.06,2027.25,461.337,0.973762
1959.44,2001.23,406.828,0.979119
1978.12,2033.35,470.708,0.972836
1987.03,2046.61,490.205,0.970891
1982.32,2040.95,485.715,0.971269
1981.89,2041.39,489.284,0.970851
1979.27,2037.83,485.007,0.971265
1978.02,2036.45,484.318,0.971308
1981.28,2039.17,482.415,0.971613
1986.24,2047.7,497.899,0.969989
1934.75,1980.4,422.764,0.976949
1848.58,1848.35,0,-1
1850.92,1850.75,0,-1
1853.28,1853.09,0,-1
1866.07,1870.52,128.918,0.997622
2103.86,2279.22,876.709,0.923061
1969.53,2020.79,452.272,0.974633
1953.64,1992.59,392.06,0.980452
1971.15,2022.71,453.791,0.974509
1981.17,2041.56,492.852,0.970423
1971.32,2026.48,469.618,0.972778
1981.73,2044.42,502.403,0.969335
