P,S,Q,PF
339.711,339.702,0,-1
339.884,339.879,0,-1
339.757,339.737,0,-1
339.846,339.815,0,-1
339.926,339.927,1.01165,-0.999996
339.696,339.674,0,-1
339.754,339.737,0,-1
339.96,339.942,0,-1
339.495,339.476,0,-1
339.541,339.514,0,-1
339.796,339.762,0,-1
339.834,339.829,0,-1
339.457,339.455,0,-1
339.293,339.293,0.197642,-1
339.368,339.361,0,-1
339.514,339.505,0,-1
339.521,339.486,0,-1
339.346,339.343,0,-1
339.346,339.345,0,-1
339.253,339.264,2.74574,-0.999967
339.46,339.425,0,-1
339.32,339.3,0,-1
339.416,339.389,0,-1
339.582,339.566,0,-1
339.581,339.554,0,-1
339.849,339.833,0,-1
339.982,339.978,0,-1
340.06,340.043,0,-1
340.006,339.969,0,-1
339.73,339.701,0,-1
339.602,339.606,1.75,-0.999987
339.397,339.377,0,-1
339.445,339.476,4.55007,-0.99991
339.371,339.371,0,-1
339.129,339.104,0,-1
338.77,338.79,3.62931,-0.999943
338.769,338.756,0,-1
338.428,338.417,0,-1
338.598,338.59,0,-1
338.345,338.323,0,-1
338.165,338.142,0,-1
338.462,338.444,0,-1
338.564,338.546,0,-1
338.862,338.867,1.91417,-0.999984
338.83,338.818,0,-1
339.225,339.199,0,-1
339.509,339.478,0,-1
339.269,339.25,0,-1
339.538,339.538,0.690335,-0.999998
339.658,339.649,0,-1
339.383,339.36,0,-1
339.06,339.044,0,-1
338.784,338.784,0,-1
338.932,338.924,0,-1
338.569,338.547,0,-1
338.829,338.821,0,-1
338.871,338.846,0,-1
339.271,339.245,0,-1
339.684,339.677,0,-1
339.926,339.919,0,-1
339.761,339.762,0.910014,-0.999996
339.96,339.977,3.34711,-0.999952
339.805,339.769,0,-1
339.77,339.762,0,-1
339.342,339.348,2.06912,-0.999981
339.305,339.273,0,-1
339.757,339.764,2.136,-0.99998
340.336,340.327,0,-1
340.231,340.235,1.55373,-0.99999
340.104,340.081,0,-1
339.961,339.943,0,-1
340.683,340.673,0,-1
341.165,341.162,0,-1
340.532,340.529,0,-1
340.715,340.711,0,-1
340.524,340.535,2.75426,-0.999967
340.448,340.426,0,-1
340.584,340.617,4.70538,-0.999905
340.377,340.326,0,-1
340.359,340.348,0,-1
340.116,340.1,0,-1
340.171,340.168,0,-1
340.446,340.44,0,-1
340.67,340.667,0,-1
340.625,340.609,0,-1
340.954,340.956,1.08613,-0.999995
341.149,341.135,0,-1
341.134,341.109,0,-1
341.187,341.196,2.50312,-0.999973
340.954,340.928,0,-1
340.693,340.668,0,-1
340.834,340.815,0,-1
340.74,340.741,0.922801,-0.999996
341.165,341.141,0,-1
341.323,341.312,0,-1
341.068,341.045,0,-1
340.945,340.935,0,-1
341.204,341.163,0,-1
341.321,341.291,0,-1
341.695,341.685,0,-1
341.593,341.551,0,-1
341.818,341.776,0,-1
341.624,341.612,0,-1
341.19,341.187,0,-1
340.993,340.986,0,-1
340.906,340.891,0,-1
340.855,340.845,0,-1
340.972,340.956,0,-1
341.031,341.03,0,-1
341.13,341.105,0,-1
341.33,341.335,1.95855,-0.999984
340.956,340.938,0,-1
341.077,341.073,0,-1
340.806,340.773,0,-1
341.101,341.068,0,-1
341.302,341.293,0,-1
341.136,341.127,0,-1
341.37,341.367,0,-1
341.518,341.506,0,-1
341.651,341.662,2.69838,-0.999969
341.288,341.27,0,-1
341.509,341.499,0,-1
341.669,341.653,0,-1
341.727,341.709,0,-1
341.888,341.87,0,-1
341.808,341.776,0,-1
341.742,341.734,0,-1
341.566,341.579,2.94878,-0.999963
341.988,341.967,0,-1
341.673,341.665,0,-1
342.172,342.17,0,-1
342.095,342.103,2.33854,-0.999977
342.084,342.073,0,-1
342.177,342.197,3.75208,-0.99994
342.238,342.212,0,-1
342.34,342.341,1.04208,-0.999995
267.477,302.406,141.086,-0.884497
3.15433,7.39325,6.68658,1.#QNAN
3.03678,6.31176,5.5332,1.#QNAN
3.0621,6.61502,5.86362,1.#QNAN
3.03096,5.71473,4.84473,1.#QNAN
3.16519,6.97836,6.21925,1.#QNAN
2.94046,6.22727,5.48931,1.#QNAN
3.08871,6.50195,5.72147,1.#QNAN
3.05387,6.55765,5.80315,1.#QNAN
3.03852,6.33232,5.55569,1.#QNAN
2.99696,6.69614,5.98803,1.#QNAN
3.08696,6.19622,5.37251,1.#QNAN
3.14127,5.91343,5.0101,1.#QNAN
3.13136,6.66503,5.88364,1.#QNAN
