P,S,Q,PF
1.66424,5.08749,4.80758,1.#QNAN
932.189,1094.49,573.529,-0.85171
1258.27,1258.49,23.0624,-0.999832
1253.9,1254.09,22.0142,-0.999846
1250.97,1251.17,22.525,-0.999838
1249.87,1250.07,21.946,-0.999846
1249.53,1249.75,23.1247,-0.999829
1249.07,1249.26,21.9317,-0.999846
1247.48,1247.56,14.0268,-0.999937
1246.71,1246.88,20.9075,-0.999859
1246.98,1247.09,16.1787,-0.999916
1246.93,1247.16,24.3156,-0.99981
1246.97,1247.27,27.1109,-0.999764
1247.15,1247.35,22.1077,-0.999843
1245.5,1245.65,19.2614,-0.99988
1245.66,1245.9,24.4515,-0.999807
1245.86,1246.04,20.8267,-0.99986
1246.27,1246.43,19.9812,-0.999871
1247.59,1247.78,21.5668,-0.999851
1246.61,1246.82,22.5666,-0.999836
1247.64,1247.82,21.6795,-0.999849
1248.86,1249.07,22.8145,-0.999833
1246.82,1247.01,21.9716,-0.999845
1245.87,1246.09,23.4334,-0.999823
1247.52,1247.78,25.1967,-0.999796
1248.72,1248.92,22.3047,-0.99984
1248.89,1249.05,20.168,-0.99987
1248.43,1248.62,21.5697,-0.999851
1247.97,1248.12,19.5991,-0.999877
1248.83,1248.99,20.4022,-0.999867
1249.04,1249.21,20.4786,-0.999866
1248.46,1248.64,20.9672,-0.999859
1249.03,1249.2,20.8327,-0.999861
1247.56,1247.71,19.3649,-0.99988
1247.34,1247.47,17.7095,-0.999899
1248.31,1248.45,18.1865,-0.999894
1248.49,1248.62,18.6078,-0.999889
1249.48,1249.67,21.8031,-0.999848
1248.55,1248.81,25.1496,-0.999797
1247.91,1248.14,23.8196,-0.999818
1245.91,1246.15,24.1299,-0.999812
1248.41,1248.67,25.4018,-0.999793
1248.69,1248.87,21.3629,-0.999854
1247.13,1247.38,24.955,-0.9998
1247.62,1247.85,23.8982,-0.999817
1248.25,1248.49,24.3977,-0.999809
1249.14,1249.3,19.6437,-0.999876
1247.19,1247.4,22.7321,-0.999834
1248.42,1248.66,24.3413,-0.99981
1248.98,1249.19,23.1463,-0.999828
1248.21,1248.37,20.2392,-0.999869
1248.97,1249.15,21.4884,-0.999852
1249.17,1249.43,25.6491,-0.999789
1249.56,1249.76,22.5721,-0.999837
1248.48,1248.71,24.2358,-0.999812
1247.84,1248.1,25.3772,-0.999793
1248.02,1248.24,23.7171,-0.999819
1249.15,1249.24,15.211,-0.999926
1248.23,1248.37,18.1831,-0.999894
1247.75,1247.91,19.8085,-0.999874
1247.61,1247.79,21.1542,-0.999856
1248.04,1248.22,21.4738,-0.999852
1249.85,1250.04,21.5812,-0.999851
1250.16,1250.33,20.1246,-0.99987
1250.36,1250.51,19.7453,-0.999875
1250.29,1250.46,20.5244,-0.999865
1249.41,1249.61,22.5638,-0.999837
1250.11,1250.33,23.4467,-0.999824
1250.11,1250.32,23.2325,-0.999827
1249.8,1249.98,21.5436,-0.999851
1251.29,1251.48,21.9829,-0.999846
1251.87,1252.12,24.7866,-0.999804
1249.16,1249.36,22.4137,-0.999839
1249.41,1249.63,23.3345,-0.999826
1248.73,1248.95,23.0651,-0.999829
1248.39,1248.58,21.7687,-0.999848
1248.87,1249.02,19.2776,-0.999881
1249.96,1250.19,23.775,-0.999819
1250.19,1250.41,23.4601,-0.999824
1250.07,1250.3,24.013,-0.999816
1250.6,1250.77,20.1308,-0.99987
1250.93,1251.13,22.4833,-0.999839
1249.96,1250.18,23.1355,-0.999829
1249.42,1249.62,22.4081,-0.999839
1249.59,1249.81,23.1003,-0.999829
1251.25,1251.39,18.2003,-0.999894
1252.51,1252.74,23.8039,-0.999819
1254.68,1254.94,25.387,-0.999795
1254.72,1254.94,23.4761,-0.999825
1253.63,1253.77,19.023,-0.999885
1253.12,1253.28,20.2855,-0.999869
1253.83,1254.03,22.2008,-0.999843
1253.71,1253.92,22.7788,-0.999835
1252.76,1253.03,26.0864,-0.999783
1254.43,1254.66,24.1738,-0.999814
1254,1254.15,19.046,-0.999885
1253.67,1253.85,20.9583,-0.99986
1251.59,1251.85,25.2166,-0.999797
1250.62,1250.79,20.3408,-0.999868
1250.63,1250.79,20.567,-0.999865
1250.3,1250.46,20.0219,-0.999872
1251.15,1251.38,23.8432,-0.999818
1251.15,1251.35,22.6219,-0.999837
1250.73,1250.92,21.2897,-0.999855
1250.97,1251.22,25.1098,-0.999799
1251.6,1251.88,26.2988,-0.999779
1251.38,1251.55,20.4756,-0.999866
1251.53,1251.77,24.349,-0.999811
1252.54,1252.8,25.3427,-0.999795
1252.08,1252.27,22.0397,-0.999845
1252.32,1252.53,22.8254,-0.999834
1252.25,1252.44,21.7227,-0.99985
1255.37,1255.6,24.0676,-0.999816
1256.06,1256.27,23.2271,-0.999829
1254.62,1254.81,21.5899,-0.999852
1252.77,1253.01,24.3849,-0.999811
1254.18,1254.37,21.9744,-0.999847
1253.39,1253.61,23.4894,-0.999824
1252.33,1252.62,27.0509,-0.999767
1253.18,1253.43,25.0075,-0.999801
1252.99,1253.22,23.9896,-0.999817
1253.31,1253.49,21.1453,-0.999858
1252.49,1252.77,26.6599,-0.999774
1251.84,1251.99,19.1996,-0.999882
1251.74,1251.88,18.868,-0.999886
1252.05,1252.23,21.5291,-0.999852
1252.73,1252.98,25.1496,-0.999799
1252.69,1252.92,23.6828,-0.999821
1252.32,1252.56,24.3413,-0.999811
1251.59,1251.9,27.7556,-0.999754
1252.91,1253.19,26.4693,-0.999777
1252.63,1252.87,24.6196,-0.999807
1253.02,1253.28,25.5514,-0.999792
1252.48,1252.63,18.9967,-0.999885
1251.59,1251.74,19.5064,-0.999879
1251.52,1251.72,22.3467,-0.999841
1250.71,1250.98,25.8263,-0.999787
1250.11,1250.25,18.7216,-0.999888
1250.23,1250.47,24.2848,-0.999811
1250.78,1250.98,22.3243,-0.999841
1251.37,1251.65,26.3296,-0.999779
1252.13,1252.36,24.3156,-0.999811
1253.15,1253.3,19.8872,-0.999874
1253.99,1254.13,18.3201,-0.999893
1254.76,1254.9,19.1507,-0.999884
1254.7,1254.89,21.6131,-0.999852
1255.25,1255.42,20.6912,-0.999864
1255.03,1255.25,23.5372,-0.999824
1254.6,1254.8,22.4889,-0.999839
1256.08,1256.26,21.2691,-0.999857
1256.09,1256.28,22.1246,-0.999845
1254.26,1254.5,24.965,-0.999802
1255.71,1255.92,23.254,-0.999829
1256.88,1257.15,26.1486,-0.999784
1255.74,1255.95,23.2379,-0.999829
1255.94,1256.16,23.364,-0.999827
1256.34,1256.6,25.8529,-0.999788
1255.46,1255.71,24.7715,-0.999805
1254.71,1254.9,21.8804,-0.999848
1254.32,1254.53,22.9183,-0.999833
1253.76,1253.99,24.179,-0.999814
1252.16,1252.35,21.5,-0.999853
1251.45,1251.58,18.3746,-0.999892
1251.84,1251.98,18.8713,-0.999886
1251.54,1251.69,19.6119,-0.999877
1252.48,1252.68,22.2991,-0.999842
1254.05,1254.26,22.5111,-0.999839
1253.92,1254.13,22.4833,-0.999839
1252.54,1252.78,24.8847,-0.999803
1253.89,1254.12,24.1945,-0.999814
1255.45,1255.59,18.4865,-0.999892
1256.1,1256.36,25.8384,-0.999788
1254.6,1254.84,24.8495,-0.999804
1254.06,1254.25,21.5523,-0.999852
1254.16,1254.36,22.7624,-0.999835
1254.8,1254.99,21.9089,-0.999848
1254.19,1254.4,22.9646,-0.999832
1253.9,1254.12,23.1003,-0.99983
1253.57,1253.8,23.9296,-0.999818
1253.12,1253.34,23.3907,-0.999826
1254.44,1254.66,23.3693,-0.999827
1253.24,1253.48,24.4949,-0.999809
1253.5,1253.69,21.616,-0.999851
1253.18,1253.43,25.045,-0.9998
1252.59,1252.8,22.9565,-0.999832
1254.61,1254.81,22.7404,-0.999836
1254.75,1255.01,25.3229,-0.999796
1256.03,1256.19,20.2916,-0.999869
1255.82,1256.01,21.926,-0.999848
1255.62,1255.87,24.9224,-0.999803
1256.36,1256.64,26.3771,-0.99978
1255.73,1255.94,22.9864,-0.999833
1256.94,1257.16,23.6088,-0.999824
1256.72,1256.86,18.4628,-0.999892
1256.71,1256.86,19.3714,-0.999881
1256.38,1256.52,18.7483,-0.999889
1256.71,1256.94,24.2719,-0.999814
1258.67,1258.9,23.9792,-0.999819
1259.51,1259.71,22.5804,-0.999839
1259.5,1259.72,23.9505,-0.999819
1259.43,1259.57,18.6815,-0.99989
1260.35,1260.55,22.3914,-0.999842
1258.79,1258.93,18.7517,-0.999889
1258.01,1258.21,22.891,-0.999834
1257.9,1258.16,25.5636,-0.999794
1257.42,1257.66,24.6982,-0.999807
1257.57,1257.75,21.4767,-0.999854
1257.53,1257.76,24.2049,-0.999815
1256.21,1256.41,22.1529,-0.999845
1255.61,1255.82,22.9565,-0.999833
1256.17,1256.38,23.0272,-0.999832
1256.04,1256.2,19.7041,-0.999877
1255.56,1255.72,20.0312,-0.999873
1253.46,1253.61,19.1017,-0.999884
1253.87,1254.04,21.1926,-0.999857
312.101,630.189,547.477,0.495249
1.51669,5.01322,4.77828,1.#QNAN
1.6021,4.66958,4.38615,1.#QNAN
1.84965,4.70387,4.32494,1.#QNAN
1.52235,4.00219,3.70135,1.#QNAN
1.78694,5.18641,4.86884,1.#QNAN
1.39223,5.07648,4.88184,1.#QNAN
1.77115,5.29332,4.98821,1.#QNAN
