P,S,Q,PF
86.3832,91.9202,31.4207,1.#QNAN
86.2429,91.6965,31.1513,1.#QNAN
86.1727,91.6962,31.3441,1.#QNAN
86.0413,91.5785,31.361,1.#QNAN
86.0502,91.5617,31.2876,1.#QNAN
86.0769,91.6047,31.3399,1.#QNAN
86.0261,91.5111,31.2057,1.#QNAN
85.9479,91.4288,31.1797,1.#QNAN
86.069,91.726,31.7142,1.#QNAN
86.065,91.5601,31.2422,1.#QNAN
86.0931,91.6426,31.4061,1.#QNAN
86.2211,91.7247,31.2946,1.#QNAN
86.1033,91.6107,31.2849,1.#QNAN
86.1229,91.6539,31.3573,1.#QNAN
86.1251,91.6021,31.1998,1.#QNAN
86.0303,91.564,31.3491,1.#QNAN
86.061,91.5359,31.182,1.#QNAN
85.8882,91.4105,31.2904,1.#QNAN
85.6986,91.2572,31.3628,1.#QNAN
85.8279,91.3176,31.1847,1.#QNAN
85.7758,91.3097,31.3046,1.#QNAN
85.659,91.1967,31.2947,1.#QNAN
85.7414,91.2353,31.1816,1.#QNAN
85.7106,91.2064,31.1818,1.#QNAN
85.8389,91.3873,31.3579,1.#QNAN
85.8586,91.4501,31.4868,1.#QNAN
85.9581,91.4962,31.349,1.#QNAN
85.8057,91.3419,31.3165,1.#QNAN
85.8117,91.3619,31.3584,1.#QNAN
85.6882,91.2433,31.351,1.#QNAN
85.4883,91.0525,31.3418,1.#QNAN
85.7681,91.3989,31.5849,1.#QNAN
85.7974,91.2675,31.1218,1.#QNAN
86.0771,91.645,31.4569,1.#QNAN
85.8006,91.3434,31.335,1.#QNAN
85.8686,91.3821,31.2614,1.#QNAN
85.8482,91.4219,31.4333,1.#QNAN
86.1604,91.772,31.5989,1.#QNAN
86.1206,91.683,31.4486,1.#QNAN
85.767,91.2778,31.2355,1.#QNAN
86.1752,91.8529,31.7931,1.#QNAN
85.9799,91.5183,31.3535,1.#QNAN
85.954,91.5077,31.3936,1.#QNAN
86.01,91.5793,31.4491,1.#QNAN
85.7364,91.2458,31.2261,1.#QNAN
86.0507,91.6323,31.4921,1.#QNAN
86.0038,91.6212,31.5876,1.#QNAN
86.0128,91.5878,31.4662,1.#QNAN
85.9452,91.4789,31.3337,1.#QNAN
85.8186,91.3017,31.1636,1.#QNAN
85.9976,91.6101,31.5725,1.#QNAN
86.026,91.5633,31.3586,1.#QNAN
85.9339,91.4677,31.3321,1.#QNAN
86.1652,91.7075,31.398,1.#QNAN
86.0575,91.6477,31.5184,1.#QNAN
86.0758,91.6273,31.4089,1.#QNAN
86.1499,91.6683,31.3251,1.#QNAN
86.0387,91.5523,31.2915,1.#QNAN
86.0298,91.6371,31.563,1.#QNAN
85.792,91.2945,31.2156,1.#QNAN
85.931,91.4866,31.395,1.#QNAN
85.7816,91.273,31.1813,1.#QNAN
85.4602,90.9924,31.2436,1.#QNAN
85.5554,91.1552,31.457,1.#QNAN
85.5104,91.0767,31.3516,1.#QNAN
85.5956,91.1988,31.474,1.#QNAN
85.6104,91.227,31.5155,1.#QNAN
85.5765,91.1924,31.5073,1.#QNAN
85.4702,91.1072,31.5494,1.#QNAN
85.8627,91.3781,31.2657,1.#QNAN
85.8272,91.3602,31.3111,1.#QNAN
85.9937,91.5208,31.3233,1.#QNAN
85.9971,91.5398,31.3693,1.#QNAN
85.8658,91.4427,31.4459,1.#QNAN
85.9681,91.5503,31.4791,1.#QNAN
86.0565,91.6276,31.4625,1.#QNAN
85.859,91.4769,31.5635,1.#QNAN
85.7528,91.3035,31.3494,1.#QNAN
85.8889,91.5451,31.6797,1.#QNAN
85.8825,91.556,31.7285,1.#QNAN
85.7115,91.3464,31.5863,1.#QNAN
85.6996,91.3196,31.541,1.#QNAN
85.8287,91.4668,31.6166,1.#QNAN
85.6486,91.276,31.5537,1.#QNAN
85.56,91.1603,31.4593,1.#QNAN
85.8225,91.4228,31.506,1.#QNAN
85.9967,91.564,31.4411,1.#QNAN
85.8883,91.4447,31.3901,1.#QNAN
85.7311,91.292,31.3752,1.#QNAN
85.4231,90.9192,31.1318,1.#QNAN
85.6257,91.1837,31.3482,1.#QNAN
85.5697,91.1722,31.4675,1.#QNAN
85.5767,91.1616,31.4176,1.#QNAN
85.6369,91.2128,31.402,1.#QNAN
85.8294,91.3922,31.3981,1.#QNAN
85.8883,91.4677,31.4569,1.#QNAN
85.8608,91.4736,31.5488,1.#QNAN
85.7849,91.405,31.5568,1.#QNAN
85.6741,91.2772,31.4877,1.#QNAN
85.745,91.3268,31.4386,1.#QNAN
85.7766,91.3654,31.4645,1.#QNAN
85.7473,91.2648,31.2517,1.#QNAN
85.5784,91.1987,31.5204,1.#QNAN
85.4459,90.9883,31.2708,1.#QNAN
85.4381,91.0306,31.4148,1.#QNAN
85.4615,91.0692,31.4633,1.#QNAN
85.5949,91.1728,31.4005,1.#QNAN
85.6293,91.2264,31.4624,1.#QNAN
85.6978,91.2827,31.439,1.#QNAN
85.8522,91.4036,31.3691,1.#QNAN
85.8106,91.4038,31.4832,1.#QNAN
85.7596,91.3559,31.483,1.#QNAN
