P,S,Q,PF
1371.18,1373.06,71.7156,-0.998635
1370.99,1372.88,72.1414,-0.998618
1370.94,1372.82,71.7095,-0.998635
1371.67,1373.66,73.9949,-0.998548
1371.45,1373.41,73.2811,-0.998576
1371.03,1373.01,73.7029,-0.998558
1371.52,1373.49,73.4992,-0.998567
1371.46,1373.37,72.469,-0.998607
1371.11,1373.05,72.9229,-0.998589
1370.9,1372.82,72.6094,-0.9986
1371.11,1373.02,72.2747,-0.998614
1372.47,1374.39,72.6559,-0.998602
1373.06,1375.05,73.9552,-0.998553
1373.87,1375.83,73.3272,-0.998579
1373.36,1375.29,72.9092,-0.998594
1372.95,1374.92,73.5315,-0.998569
1373.61,1375.57,73.3962,-0.998576
1374.17,1376.12,73.2845,-0.998581
1373.43,1375.36,72.8603,-0.998596
1374.45,1376.33,71.9575,-0.998632
1374.91,1376.87,73.2811,-0.998583
1374.56,1376.54,73.7174,-0.998565
1374.36,1376.4,74.7471,-0.998524
1373.57,1375.58,74.343,-0.998538
1372.74,1374.67,72.9092,-0.998593
1370.76,1372.83,75.4354,-0.998489
1370.22,1372.2,73.7928,-0.998553
1371.78,1373.74,73.3809,-0.998572
1372.06,1374.1,74.8265,-0.998516
1371.66,1373.61,73.1531,-0.998581
1371.72,1373.66,72.9512,-0.998589
1372.34,1374.31,73.6996,-0.998561
1370.37,1372.27,72.0347,-0.998621
1369.65,1371.54,72.0512,-0.998619
1369.36,1371.27,72.3956,-0.998605
1371.68,1373.62,72.814,-0.998594
1373.32,1375.34,74.5545,-0.99853
1373.67,1375.57,72.1847,-0.998622
1372.55,1374.47,72.7728,-0.998597
1371.16,1373.15,73.7318,-0.998557
1370.02,1372.04,74.3657,-0.99853
1370.07,1372.07,74.092,-0.998541
1370.63,1372.59,73.3204,-0.998572
1369.29,1371.32,74.4631,-0.998525
1367.71,1369.71,74.0084,-0.998539
1368.03,1370.03,73.9172,-0.998544
1368.84,1370.83,73.9662,-0.998543
1368.05,1370.05,74.0557,-0.998538
1367.45,1369.47,74.3236,-0.998526
1365.8,1367.85,74.8298,-0.998502
1365.83,1367.79,73.1787,-0.998568
1369.26,1371.22,73.2999,-0.99857
1366.44,1368.37,72.6894,-0.998588
1365.98,1367.98,73.858,-0.998541
1366.44,1368.48,74.7638,-0.998506
1366.24,1368.27,74.4883,-0.998517
1365.33,1367.33,73.8757,-0.998539
1366.17,1368.16,73.8647,-0.998542
1368.23,1370.27,74.8958,-0.998505
1369.33,1371.34,74.2917,-0.998532
1369.87,1371.83,73.3391,-0.99857
1371.4,1373.44,74.7805,-0.998517
1371.88,1373.88,74.1047,-0.998544
1370.69,1372.75,75.1465,-0.998501
1370.09,1372.18,75.691,-0.998477
1368.68,1370.71,74.655,-0.998516
1370.82,1372.83,74.2454,-0.998536
1369.03,1371.04,74.2125,-0.998534
1366.4,1368.41,74.2605,-0.998526
1365.68,1367.72,74.6517,-0.998509
1365.52,1367.46,72.6834,-0.998586
1365.66,1367.62,73.2675,-0.998564
1365.6,1367.62,74.2218,-0.998526
1366.24,1368.27,74.4337,-0.998519
1366.52,1368.57,74.7203,-0.998508
1366.6,1368.62,74.2891,-0.998526
1366.66,1368.68,74.4505,-0.998519
1365.85,1367.94,75.5041,-0.998476
1364.22,1366.22,73.9003,-0.998536
1363.12,1365.18,75.03,-0.998489
1364.59,1366.58,73.6826,-0.998545
1364.91,1366.9,73.8351,-0.99854
1363.79,1365.72,72.4991,-0.99859
1268.66,1274.98,126.842,-0.995039
1177.28,1181.37,98.263,-0.996535
1178.3,1182.39,98.2211,-0.996544
1178.19,1182.25,97.8864,-0.996566
1177.71,1181.76,97.7618,-0.996572
1177.21,1181.28,97.9738,-0.996555
1176.71,1180.85,98.8231,-0.996492
1176.92,1180.94,97.45,-0.99659
