P,S,Q,PF
1379.82,1383.36,98.8294,-0.997445
1379.63,1383.26,100.129,-0.997377
1380.82,1384.39,99.4089,-0.997419
1379.78,1383.4,99.9075,-0.997389
1381.92,1385.52,99.94,-0.997395
1380.75,1384.36,99.9319,-0.997391
1381.91,1385.57,100.615,-0.99736
1379.87,1383.38,98.5609,-0.997459
1383.11,1386.79,100.952,-0.997347
1383.02,1386.58,99.2648,-0.997434
1382.53,1386.18,100.518,-0.997367
1382.9,1386.46,99.3441,-0.99743
1382.49,1386.07,99.564,-0.997417
1381.97,1385.57,99.8493,-0.9974
1380.96,1384.5,99.0713,-0.997436
1382.71,1386.36,100.472,-0.99737
1381.48,1385.05,99.412,-0.997421
1382.96,1386.67,101.278,-0.997329
1381.34,1384.97,100.112,-0.997384
1380.22,1383.94,101.393,-0.997313
1379.45,1383.02,99.2402,-0.997422
1378.82,1382.47,100.506,-0.997354
1380.18,1383.75,99.3334,-0.99742
1379.52,1383.14,99.9675,-0.997385
1380.88,1384.57,101.058,-0.997333
1380.27,1383.8,98.7358,-0.997451
1380.28,1383.92,100.256,-0.997373
1381.1,1384.72,100.081,-0.997385
1379.05,1382.61,99.2554,-0.99742
1381.63,1385.33,101.248,-0.997326
1380.72,1384.28,99.2213,-0.997428
1381.05,1384.77,101.522,-0.997309
1381.94,1385.51,99.4265,-0.997422
1378.7,1382.37,100.786,-0.997339
1381.75,1385.48,101.533,-0.997311
1382.21,1385.8,99.7491,-0.997406
1381.27,1384.88,99.985,-0.99739
1381.49,1385.23,101.799,-0.997296
1380.2,1383.73,98.7339,-0.997451
1380.47,1384.17,101.121,-0.997328
1381.25,1384.9,100.517,-0.997363
1379.23,1382.77,98.9836,-0.997435
92.3782,351.06,338.688,-0.263141
6.54398,31.3353,30.6444,1.#QNAN
6.58016,31.2522,30.5516,1.#QNAN
6.60196,31.4473,30.7465,1.#QNAN
6.55212,31.3808,30.6891,1.#QNAN
6.47433,31.3585,30.6829,1.#QNAN
6.56006,31.4271,30.7348,1.#QNAN
6.54024,31.4412,30.7534,1.#QNAN
6.59674,31.7725,31.0802,1.#QNAN
6.65966,31.7297,31.023,1.#QNAN
6.61976,31.3969,30.6911,1.#QNAN
6.58753,31.5324,30.8366,1.#QNAN
6.606,31.4462,30.7445,1.#QNAN
6.53904,31.3704,30.6813,1.#QNAN
6.60975,31.4841,30.7825,1.#QNAN
6.60499,31.4554,30.7541,1.#QNAN
6.58966,31.6407,30.9469,1.#QNAN
6.54408,31.7068,31.0241,1.#QNAN
6.57299,31.5874,30.896,1.#QNAN
6.51667,31.6345,30.956,1.#QNAN
6.58627,31.5607,30.8658,1.#QNAN
6.49261,31.3045,30.6238,1.#QNAN
6.60334,31.5422,30.8432,1.#QNAN
